smiles,node_id,num_expansions,rollout_num,score,Q_value,num_reactions,reaction_1_id,building_block_1_1_id,building_block_1_1_smiles,building_block_1_2_id,building_block_1_2_smiles,building_block_1_3_id,building_block_1_3_smiles
CCC(C(=O)N1CCCC1C1CCCN1C(C)=O)C(C)O,124644,1,14960,0.684054236939531,0.684054236939531,1,527,2781062,CC(=O)N1CCCC1C1CCCN1,4915909,CCC(C(=O)O)C(C)O,,
CCC[C@@H](O)C(=O)N[C@H](C)CCF,102552,1,4958,0.6840449535139191,0.6840449535139191,1,22,27271184,C[C@@H](N)CCF,3478499,CCC[C@@H](O)C(=O)O,,
FC1(F)CC2COCC(C1)N2c1ccc(CCl)cn1,125667,1,15415,0.6840381970970207,0.6840381970970207,1,2230,22793750,FC1(F)CC2COCC(C1)N2,44526,ClCc1ccc(Cl)nc1,,
CO[C@H]1C[C@H](NC(=O)NCc2ccc(OCCOc3ccc(Cl)cc3)cc2)CN(C(=O)OC(C)(C)C)C1,125629,0,15400,0.6840357420357419,0.0,1,2708,26454683,CO[C@H]1C[C@H](N)CN(C(=O)OC(C)(C)C)C1,2203628,NCc1ccc(OCCOc2ccc(Cl)cc2)cc1,,
COc1ccc(CC2(C(=O)N(C)c3ccnn3C)CC2)cc1OC,94864,1,1517,0.6840347844444216,0.6840347844444216,1,22,3568110,CNc1ccnn1C,5478277,COc1ccc(CC2(C(=O)O)CC2)cc1OC,,
Cc1ccc2c(c1)CCN2C(=O)CNC(=O)OCC(F)(F)F,124467,1,14881,0.684033227883228,0.684033227883228,1,22,3676110,Cc1ccc2c(c1)CCN2,2014464,O=C(O)CNC(=O)OCC(F)(F)F,,
O=C(NC[C@H]1C[C@@H](O)C1)NC1CC(O)C12CCOCC2,119391,1,12577,0.6840214877762192,0.6840214877762192,1,2708,24624659,NC1CC(O)C12CCOCC2,3621763,NC[C@H]1C[C@@H](O)C1,,
COc1ccc(OCC(=O)N2CCCc3ccc(Cl)cc32)cc1,118446,1,12152,0.6840162337662339,0.6840162337662339,1,22,7999116,Clc1ccc2c(c1)NCCC2,4400,COc1ccc(OCC(=O)O)cc1,,
CCOc1cc(C#N)cc(Br)c1OCC(=O)N1CCc2c(Cl)cc(Cl)nc21,109772,1,8244,0.684014449001291,0.684014449001291,1,240690,3782794,Clc1cc(Cl)c2c(n1)NCC2,624867,CCOc1cc(C#N)cc(Br)c1OCC(=O)O,,
CCc1nn(C)c(N2CC3(CO)CC2(COC)C3)c1C#N,123781,1,14569,0.6840137140637139,0.6840137140637139,1,27,27276441,COCC12CC(CO)(CN1)C2,4816202,CCc1nn(C)c(Cl)c1C#N,,
CC(NC(=O)c1cncc(-c2cnn(C)c2)c1)c1noc(C(F)F)n1,123379,1,14388,0.6840075924075923,0.6840075924075923,1,22,11868957,CC(N)c1noc(C(F)F)n1,2781474,Cn1cc(-c2cncc(C(=O)O)c2)cn1,,
CC1(C)CC(S(C)(=O)=O)CN1S(=O)(=O)N=S(C)(C)=O,108019,1,7440,0.6839796112384346,0.6839796112384346,1,40,26558328,CC1(C)CC(S(C)(=O)=O)CN1,19205595,CS(C)(=O)=NS(=O)(=O)Cl,,
COc1cc2c(cc1OC)CC(CC1CCN(Cc3ocnc3C)CC1)C2,98848,1,3290,0.6839783587757272,0.6839783587757272,1,2230,7105588,COc1cc2c(cc1OC)CC(CC1CCNCC1)C2,3052218,Cc1ncoc1CCl,,
CO[C@@H]1[C@@H](NC(=O)NCCC#N)COC1(C)C,126618,1,15845,0.683972062251474,0.683972062251474,1,2708,16021,N#CCCN,26718560,CO[C@@H]1[C@@H](N)COC1(C)C,,
CCOC(OCC)C(O)CNc1nc(Cl)nc2c1ncn2CC,98560,1,3162,0.6839635586807413,0.6839635586807413,1,27,3540305,CCOC(OCC)C(O)CN,8839616,CCn1cnc2c(Cl)nc(Cl)nc21,,
CN1CCC(CNC(=O)NCCN2CC[C@H](O)C2)(N2CCOCC2)CC1,132561,1,18535,0.6839608225108224,0.6839608225108224,1,2708,7229118,CN1CCC(CN)(N2CCOCC2)CC1,3010016,NCCN1CC[C@H](O)C1,,
CCC(C)C(C)NC(=O)C(=O)NC(C)C(C)CC,93721,0,1013,0.6839559190809191,0.0,1,271948,3568145,CCC(C)C(C)N,3568145,CCC(C)C(C)N,,
CC[C@H](C)[C@@H](C)NC(=O)C(=O)N[C@H](C)[C@@H](C)CC,93724,0,1014,0.6839559190809191,0.0,1,271948,26020923,CC[C@H](C)[C@@H](C)N,26020923,CC[C@H](C)[C@@H](C)N,,
COc1ccc(C2(C(=O)N3CCC(C(C)(C)CN(C)C)CC3)CCCCC2)cc1OC,112424,1,9443,0.6839557974361379,0.6839557974361379,1,22,18777013,CN(C)CC(C)(C)C1CCNCC1,2809987,COc1ccc(C2(C(=O)O)CCCCC2)cc1OC,,
CN(CC1(N(C)C)CC1)C(=O)C1CC(Cl)(Cl)C1,100569,1,4066,0.6839500000000001,0.6839500000000001,1,22,33925258,CNCC1(N(C)C)CC1,3017489,O=C(O)C1CC(Cl)(Cl)C1,,
CS(=O)(=O)N(C(=O)CN)S(=O)(=O)c1ccc(C#N)s1,133847,1,19115,0.6839478660228661,0.6839478660228661,1,40,25884550,CS(=O)(=O)NC(=O)CN,17575697,N#Cc1ccc(S(=O)(=O)Cl)s1,,
Cn1nccc1C1CCN(C(=O)C23CCC(O)(CC2)CC3)C1,126496,1,15793,0.6839471668682194,0.6839471668682194,1,22,26733779,Cn1nccc1C1CCNC1,3728049,O=C(O)C12CCC(O)(CC1)CC2,,
COc1cc2c(cc1OC)C(C)N(C(=O)C1(F)CC=CC1)CC2,109188,1,7976,0.6839357873292858,0.6839357873292858,1,22,2791577,COc1cc2c(cc1OC)C(C)NCC2,26393938,O=C(O)C1(F)CC=CC1,,
N#CC1CN(S(=O)(=O)N2[C@@H]3CC[C@@H](C3)[C@H]2CS(N)(=O)=O)C1,111987,1,9251,0.6839317014684662,0.6839317014684662,1,40,26536417,NS(=O)(=O)C[C@H]1N[C@@H]2CC[C@H]1C2,11816282,N#CC1CN(S(=O)(=O)Cl)C1,,
COCC(NC(=O)C1(CC(C)=O)CCN(C(=O)OC(C)(C)C)CC1)c1nnn[nH]1,100328,1,3958,0.6839279775779776,0.6839279775779776,1,22,20954641,COCC(N)c1nnn[nH]1,24847353,CC(=O)CC1(C(=O)O)CCN(C(=O)OC(C)(C)C)CC1,,
CC(C)(C)OC(=O)N1C[C@H]2CN(Cc3ccc(Cl)c(Cl)c3)CC[C@H]2C1,107950,0,7407,0.6839145077145077,0.0,1,2230,22222878,CC(C)(C)OC(=O)N1C[C@H]2CNCC[C@H]2C1,1692,ClCc1ccc(Cl)c(Cl)c1,,
CSc1ccc(CC(NC(=O)OC(C)(C)C)C(=O)N2CCN(CC34CC(CO3)C4)CC2)cc1,102152,1,4774,0.6839130375180376,0.6839130375180376,1,240690,24276950,C1CN(CC23CC(CO2)C3)CCN1,11478498,CSc1ccc(CC(NC(=O)OC(C)(C)C)C(=O)O)cc1,,
CC(C)(C)OC(=O)NCCN(C(=O)C1(C)CC1)C1CCCCC1,115859,0,10997,0.6839065904855379,0.0,1,22,27232597,CC(C)(C)OC(=O)NCCNC1CCCCC1,86791,CC1(C(=O)O)CC1,,
COc1nccc2c1N(C(=O)[C@H]1C[C@](C)(F)C1)CCC2,111039,1,8818,0.6839040044922398,0.6839040044922398,1,11,3683479,COc1nccc2c1NCCC2,17433565,C[C@]1(F)C[C@H](C(=O)O)C1,,
CC(=O)NC1(CC(=O)NCc2noc(C(C)C)n2)CC1,98433,1,3105,0.6839030659399079,0.6839030659399079,1,240690,2802598,CC(C)c1nc(CN)no1,3770817,CC(=O)NC1(CC(=O)O)CC1,,
CC(C)(C)OC(=O)NC1CC2(C1)C1CCCN1CCN2C1(F)CCN(CCBr)C1,115711,0,10931,0.683901443001443,0.0,1,2230,22131940,CC(C)(C)OC(=O)NC1CC2(C1)NCCN1CCCC12,26357967,FC1(F)CCN(CCBr)C1,,
CCC(N)(CC)CN(C(=O)OC(C)(C)C)S(=O)(=O)N1CC(OC)C1,97984,0,2908,0.6838978140813434,0.0,1,40,2785593,CCC(N)(CC)CNC(=O)OC(C)(C)C,17651439,COC1CN(S(=O)(=O)Cl)C1,,
CCc1[nH]ccc1C(=O)NC12CCC(CC1=O)C2(C)C,111989,1,9252,0.6838841634211199,0.6838841634211199,1,22,11440985,CC1(C)C2CCC1(N)C(=O)C2,10936555,CCc1[nH]ccc1C(=O)O,,
Cc1nc(C(NS(=O)(=O)CC23CCCN(CC2)C3)c2cnn(C)c2)no1,119778,1,12747,0.6838772902948446,0.6838772902948446,1,40,22126964,Cc1nc(C(N)c2cnn(C)c2)no1,23025313,O=S(=O)(Cl)CC12CCCN(CC1)C2,,
Cc1n[nH]c(C)c1CC(C)NC(=O)c1cnn(CCF)c1,126840,1,15944,0.6838746753246754,0.6838746753246754,1,22,8168610,Cc1n[nH]c(C)c1CC(C)N,12475068,O=C(O)c1cnn(CCF)c1,,
Cc1cc(=O)[nH]c(CNC(=O)c2ccnn2C(C)C)n1,99348,1,3514,0.6838735515692038,0.6838735515692038,1,22,22954982,Cc1cc(=O)[nH]c(CN)n1,2998430,CC(C)n1nccc1C(=O)O,,
CCCC(C)C1CCCN1C(=O)c1cnn(C)c1C,100558,1,4061,0.6838699855699855,0.6838699855699855,1,22,8906367,CCCC(C)C1CCCN1,42608,Cc1c(C(=O)O)cnn1C,,
Cc1cc(Cl)nc(CNC(=O)NC(C)c2ccc(OCC(N)=O)cc2)c1,105321,0,6215,0.6838665223665223,0.0,1,2708,3686105,CC(N)c1ccc(OCC(N)=O)cc1,3635081,Cc1cc(Cl)nc(CN)c1,,
CCC1(CNC(=O)C(=O)NCc2ccc(CN3CCCC3=O)cc2)CN(C(=O)OC(C)(C)C)C1,114163,0,10231,0.6838604302714828,0.0,1,271948,98321,NCc1ccc(CN2CCCC2=O)cc1,4689399,CCC1(CN)CN(C(=O)OC(C)(C)C)C1,,
CC(OC(=O)CC12CC3CC(C1)CC(NC(=O)OC(C)(C)C)(C3)C2)C(=O)N1CCNC1=O,131684,1,18135,0.6838563421184938,0.6838563421184938,1,1458,26374225,CC(C)(C)OC(=O)NC12CC3CC(CC(CC(=O)O)(C3)C1)C2,37622,CC(Cl)C(=O)N1CCNC1=O,,
CC(C)(C)OC(=O)N1CC[C@@H](NC(=O)NCC2(C(F)F)CCC2)C1,132397,0,18462,0.6838522099984639,0.0,1,2708,17615535,NCC1(C(F)F)CCC1,2243665,CC(C)(C)OC(=O)N1CC[C@@H](N)C1,,
CCC=C(C)C(=O)N1CSCC1C(=O)N1CCC(N2CC(C)(C)C2)CC1,131185,1,17902,0.6838349431614137,0.6838349431614137,1,22,13103263,CC1(C)CN(C2CCNCC2)C1,2078721,CCC=C(C)C(=O)N1CSCC1C(=O)O,,
CC(=O)CCCCCOC(=O)CC1(NC(=O)OC(C)(C)C)CCS(=O)(=O)C1,132733,1,18613,0.6838334295334294,0.6838334295334294,1,1458,24856583,CC(C)(C)OC(=O)NC1(CC(=O)O)CCS(=O)(=O)C1,3696432,CC(=O)CCCCCBr,,
Cc1nc(C2CN(C(=O)Nc3ncc(C#N)cc3C#N)CCO2)n[nH]1,119345,1,12554,0.6838274578362815,0.6838274578362815,1,2430,2791079,N#Cc1cnc(N)c(C#N)c1,26046195,Cc1nc(C2CNCCO2)n[nH]1,,
COc1ncc(CNC(=O)C(C)SCc2ncc(-c3ccc(Cl)cc3)o2)s1,104716,1,5941,0.6838232589802923,0.6838232589802923,1,240690,3034752,COc1ncc(CN)s1,2018578,CC(SCc1ncc(-c2ccc(Cl)cc2)o1)C(=O)O,,
CCOC(=O)c1cnn(C)c1S(=O)(=O)N(C)C(C(=O)OCC)C(=O)OCC,94857,1,1514,0.6838220057720058,0.6838220057720058,1,40,19213831,CCOC(=O)C(NC)C(=O)OCC,8364543,CCOC(=O)c1cnn(C)c1S(=O)(=O)Cl,,
CC1(C)CC2(CCN(S(=O)(=O)CC3CC(C(C)(C)C)C3)C2)CO1,113254,1,9824,0.6838085829203476,0.6838085829203476,1,40,26388695,CC1(C)CC2(CCNC2)CO1,26365571,CC(C)(C)C1CC(CS(=O)(=O)Cl)C1,,
CC1CC(C)CC(CCN2CCc3c(I)n[nH]c3C2)C1,122529,1,14016,0.6838063048063047,0.6838063048063047,1,2230,27226017,Ic1n[nH]c2c1CCNC2,3704379,CC1CC(C)CC(CCCl)C1,,
CC12CC(N3CCC(C)(N4CCCCC4)CC3)(C1)C2,116658,1,11359,0.6838023241640651,0.6838023241640651,1,2230,3792732,CC1(N2CCCCC2)CCNCC1,25216964,CC12CC(I)(C1)C2,,
COCC1(C#N)CCN(C23CC(C)(C2)C3)CC1,93190,1,774,0.6838011433011433,0.6838011433011433,1,2230,17656792,COCC1(C#N)CCNCC1,25216964,CC12CC(I)(C1)C2,,
CC[C@H](C)N(CC)C(=O)Cc1ccn[nH]1,127953,1,16452,0.6837915406231195,0.6837915406231195,1,22,30454590,CCN[C@@H](C)CC,2765462,O=C(O)Cc1ccn[nH]1,,
CC(=O)NCCN(C)C(F)(F)c1cc(CCl)n(C)n1,92528,0,488,0.6837882683982685,0.0,1,2230,2016410,CNCCNC(C)=O,3727179,Cn1nc(C(F)(F)F)cc1CCl,,
CC(C)n1ncnc1CNC(=O)C(=O)NCC(F)(F)C1(O)CN(C(=O)OC(C)(C)C)C1,103072,0,5198,0.6837877355977355,0.0,1,271948,27067926,CC(C)(C)OC(=O)N1CC(O)(C(F)(F)CN)C1,9904813,CC(C)n1ncnc1CN,,
COc1c(CNC(=O)NCC2CN(C(=O)OC(C)(C)C)C2)c(C)nn1C,95397,1,1756,0.6837875854040816,0.6837875854040816,1,2708,2016983,COc1c(CN)c(C)nn1C,2243598,CC(C)(C)OC(=O)N1CC(CN)C1,,
O=C(OCC(=O)C1CCC1)c1cnc2c(c1)CCCN2,113888,1,10106,0.6837844655344656,0.6837844655344656,1,1458,3041787,O=C(O)c1cnc2c(c1)CCCN2,3623431,O=C(CBr)C1CCC1,,
CCC(Cc1ccc(C)cc1)N(C)CCCOCC1CC1,106442,1,6723,0.683781792717087,0.683781792717087,1,2230,3695933,CCC(Cc1ccc(C)cc1)NC,8845133,BrCCCOCC1CC1,,
COc1ccc(CCN(C)Cc2ccc(Cl)cc2)cc1OC,91889,1,203,0.6837809907412848,0.6837809907412848,1,2230,4128,CNCCc1ccc(OC)c(OC)c1,615,ClCc1ccc(Cl)cc1,,
COC(C)(C)CCCCC(=O)N(C)Cc1ccc(CN2CCN(C)CC2)cc1,114765,1,10503,0.6837778499278498,0.6837778499278498,1,22,2799627,CNCc1ccc(CN2CCN(C)CC2)cc1,18285940,COC(C)(C)CCCCC(=O)O,,
COCCN(CCOC)C1CN(S(=O)(=O)CC(C)CC(F)F)C1,114788,1,10514,0.6837557875202377,0.6837557875202377,1,40,22954726,COCCN(CCOC)C1CNC1,22396046,CC(CC(F)F)CS(=O)(=O)Cl,,
CCOC(C)CCC(=O)N1CCc2cc(C)ccc2C1C,113927,1,10123,0.6837442080795022,0.6837442080795022,1,22,27049528,Cc1ccc2c(c1)CCNC2C,4805506,CCOC(C)CCC(=O)O,,
CCOC(=O)C1CN(S(=O)(=O)c2ccn(C)n2)C1,98703,1,3225,0.6837372294372295,0.6837372294372295,1,40,3050957,CCOC(=O)C1CNC1,2014000,Cn1ccc(S(=O)(=O)Cl)n1,,
CCc1nccn1CC(C)NC(=O)C(=O)NC[C@H]1CCCN(C(=O)OC(C)(C)C)C1,107459,1,7186,0.6837263061499905,0.6837263061499905,1,271948,8067124,CCc1nccn1CC(C)N,2796210,CC(C)(C)OC(=O)N1CCC[C@H](CN)C1,,
COC1CN(CCNC(=O)CCCc2ccc3c(c2)CC(=O)N3)C1,119592,1,12664,0.683722247850189,0.683722247850189,1,22,3331179,COC1CN(CCN)C1,2270462,O=C(O)CCCc1ccc2c(c1)CC(=O)N2,,
CC(C)c1ccnc(CNC(=O)[C@@H]2CN(C(=O)OC(C)(C)C)C[C@H]2[C@H]2C[C@@H](O)C2)c1,98116,1,2967,0.6837167055167055,0.6837167055167055,1,22,27232819,CC(C)c1ccnc(CN)c1,26399548,CC(C)(C)OC(=O)N1C[C@@H](C(=O)O)[C@H]([C@H]2C[C@@H](O)C2)C1,,
CCC[C@H](C)NC(=O)CNC(=O)C1CCCCC1,118751,1,12288,0.6837141214994157,0.6837141214994157,1,240690,3275686,CCC[C@H](C)N,5641,O=C(O)CNC(=O)C1CCCCC1,,
COc1ccc(OC)c(CCCNC(=O)NCc2ccc3ccc(Cl)cc3c2)c1,127386,1,16193,0.6837124542124543,0.6837124542124543,1,2708,3835923,COc1ccc(OC)c(CCCN)c1,24210693,NCc1ccc2ccc(Cl)cc2c1,,
CCNC(=O)C(C)N1C(=O)[C@H]2CNC[C@H]2C1=O,123119,0,14276,0.6837076862679803,0.0,1,2230,3072420,O=C1NC(=O)[C@@H]2CNC[C@H]12,36846,CCNC(=O)C(C)Cl,,
CCc1ccc(CN(CCCCCNC)C(=O)OC(C)(C)C)cc1,95549,1,1821,0.6837012626262627,0.6837012626262627,1,2230,18767114,CNCCCCCNC(=O)OC(C)(C)C,66119,CCc1ccc(CCl)cc1,,
CCOc1ncnc(OCC)c1C(=O)N(N)C(=O)CN(C)C,119438,1,12597,0.6836949134199134,0.6836949134199134,1,22,2191464,CN(C)CC(=O)NN,11400854,CCOc1ncnc(OCC)c1C(=O)O,,
COCCOCCNC1(CNC(=O)OC(C)(C)C)CC2CCC1CC2,101223,0,4358,0.6836921051171051,0.0,1,2230,26389605,CC(C)(C)OC(=O)NCC1(N)CC2CCC1CC2,56419,COCCOCCBr,,
CCOCC(NS(=O)(=O)c1cc2c(cc1Cl)N(C(C)=O)CC2)C(=O)OCC,133647,1,19025,0.6836904761904762,0.6836904761904762,1,40,3865008,CCOCC(N)C(=O)OCC,9327394,CC(=O)N1CCc2cc(S(=O)(=O)Cl)c(Cl)cc21,,
CSCC1(C)CCN(C(=O)c2c3c(cc4c2CCC4)CCC3)C1,94148,1,1201,0.6836774212715389,0.6836774212715389,1,22,34058559,CSCC1(C)CCNC1,11392691,O=C(O)c1c2c(cc3c1CCC3)CCC2,,
CCOc1nc(C(=O)N2CCC(C(=O)OC)(C(C)C)CC2)ns1,117195,1,11587,0.6836772501572501,0.6836772501572501,1,22,26769452,COC(=O)C1(C(C)C)CCNCC1,26572252,CCOc1nc(C(=O)O)ns1,,
COCCCOCCC(=O)NCc1ccc(OC(F)(F)F)c(Cl)c1,119216,1,12498,0.68367561451958,0.68367561451958,1,22,27273266,NCc1ccc(OC(F)(F)F)c(Cl)c1,7408784,COCCCOCCC(=O)O,,
CCOC(C)c1noc(CN2CCN(c3cc(C)nc4c(Br)cnn34)CC2)n1,119210,0,12496,0.6836747587902892,0.0,1,27,3898906,CCOC(C)c1noc(CN2CCNCC2)n1,5466063,Cc1cc(Cl)n2ncc(Br)c2n1,,
CCc1nc(CN2CCC(O)(C(N)=O)CC2)n[nH]1,97212,0,2563,0.6836682817182818,0.0,1,2230,3816091,NC(=O)C1(O)CCNCC1,12409902,CCc1nc(CCl)n[nH]1,,
Cc1ccc(CCNC(=O)NCC(O)c2ccnn2C)cn1,130799,1,17727,0.683665873015873,0.683665873015873,1,2708,2048537,Cc1ccc(CCN)cn1,10540307,Cn1nccc1C(O)CN,,
C#CCNC(=O)[C@@H]1C[C@@H]1C(=O)Nc1nc2cc(C#N)ccc2n1CC,106164,1,6600,0.6836604617604617,0.6836604617604617,1,22,3897462,CCn1c(N)nc2cc(C#N)ccc21,20238081,C#CCNC(=O)[C@@H]1C[C@@H]1C(=O)O,,
CC(NC(=O)CCCCC1CCN(C(=O)OC(C)(C)C)CC1)c1ccnc(C(F)(F)F)c1,124437,1,14867,0.6836564136156241,0.6836564136156241,1,22,26711800,CC(N)c1ccnc(C(F)(F)F)c1,11313352,CC(C)(C)OC(=O)N1CCC(CCCCC(=O)O)CC1,,
CC(NC(=O)C1CCCN(C(=O)OC(C)(C)C)CCC1)c1cc(Br)n(C)n1,130662,1,17667,0.683645063416116,0.683645063416116,1,22,26555344,CC(N)c1cc(Br)n(C)n1,26767349,CC(C)(C)OC(=O)N1CCCC(C(=O)O)CCC1,,
CC(C)c1ncncc1NC(=O)NCC1(O)COC1,98294,0,3050,0.6836351853701853,0.0,1,2430,26057328,CC(C)c1ncncc1N,9491668,NCC1(O)COC1,,
CCN(C(=O)OC(C)(C)C)[C@@H](C)CNC(=O)NCC1(C2CC2)CCCO1,134423,1,19369,0.683615880851175,0.683615880851175,1,2708,17095282,CCN(C(=O)OC(C)(C)C)[C@@H](C)CN,24154285,NCC1(C2CC2)CCCO1,,
CN(C)CCN(C)CCN(C)C(=O)[C@H]1CC(F)(F)CN1C(=O)OC(C)(C)C,106731,1,6853,0.6836060076089487,0.6836060076089487,1,22,3777142,CNCCN(C)CCN(C)C,8026918,CC(C)(C)OC(=O)N1CC(F)(F)C[C@@H]1C(=O)O,,
CCN(C)C1CN(C(=O)C2(C#N)CC2C(F)(F)F)C1,130304,1,17508,0.6836017730807205,0.6836017730807205,1,22,26388958,CCN(C)C1CNC1,25017060,N#CC1(C(=O)O)CC1C(F)(F)F,,
CCCN(CCC)C(=O)CCCC(=O)OCC(=O)C1C2CC3CC(C2)CC1C3,110603,1,8624,0.6835963203463203,0.6835963203463203,1,1458,2217464,CCCN(CCC)C(=O)CCCC(=O)O,11303219,O=C(CCl)C1C2CC3CC(C2)CC1C3,,
COC(=O)[C@@H]1CCN(CC2CN(C(=O)OC(C)(C)C)C(C)(C)C2)C1,121022,1,13317,0.6835907203907203,0.6835907203907203,1,2230,3661242,COC(=O)[C@@H]1CCNC1,26589155,CC(C)(C)OC(=O)N1CC(CBr)CC1(C)C,,
CC(C)(C)OC(=O)N1CCOC(CN2CCc3cccc(CO)c3C2)C1,110132,1,8409,0.6835773726273725,0.6835773726273725,1,2230,26617790,OCc1cccc2c1CNCC2,8083606,CC(C)(C)OC(=O)N1CCOC(CCl)C1,,
COCCN(C)C1CCN(C(F)(F)C2CC(CBr)C2)CC1,100204,1,3902,0.6835668354521297,0.6835668354521297,1,2230,26605745,COCCN(C)C1CCNCC1,26298558,FC(F)(F)C1CC(CBr)C1,,
COc1cc(C(=O)COC(=O)CCc2nc(-c3ccc(C(C)C)cc3)no2)cc(OC)c1OC,113310,1,9849,0.6835662695663468,0.6835662695663468,1,1458,44690,CC(C)c1ccc(-c2noc(CCC(=O)O)n2)cc1,3766,COc1cc(C(=O)CBr)cc(OC)c1OC,,
CC(C)C[C@@H](C)NC(=O)C(=O)NCC1CCC(=O)NC1,128827,1,16845,0.6835659557762498,0.6835659557762498,1,271948,19196475,NCC1CCC(=O)NC1,3277732,CC(C)C[C@@H](C)N,,
C#C[Si](C)(C)CCCNC(=O)CCN(CC)CCCCC,119171,1,12479,0.6835632062382062,0.6835632062382062,1,22,27261355,C#C[Si](C)(C)CCCN,26534243,CCCCCN(CC)CCC(=O)O,,
COc1ccc(CCN2CCN(C3CN(C(=O)OC(C)(C)C)C3)CC2)cc1,102721,1,5037,0.6835618104118104,0.6835618104118104,1,2230,24265005,CC(C)(C)OC(=O)N1CC(N2CCNCC2)C1,12858,COc1ccc(CCCl)cc1,,
CSC[C@H](CO)NC(=O)CCCCCN(C)C(=O)OC(C)(C)C,108031,1,7446,0.6835613997113997,0.6835613997113997,1,22,3283238,CSC[C@@H](N)CO,11312919,CN(CCCCCC(=O)O)C(=O)OC(C)(C)C,,
CCCN(C(=O)OC(C)(C)C)C(C)C(=O)N1CCC(C)(O)CC1,114321,1,10300,0.6835481213231213,0.6835481213231213,1,22,3060249,CC1(O)CCNCC1,6102474,CCCN(C(=O)OC(C)(C)C)C(C)C(=O)O,,
Cn1nc(C(F)(F)F)nc1CNC(=O)NCCOCCS,133504,1,18960,0.6835417027417028,0.6835417027417028,1,2708,26559762,Cn1nc(C(F)(F)F)nc1CN,3887726,NCCOCCS,,
CCOC(=O)C(NC(=O)OC(C)(C)C)C(=O)N1CCN(c2cncc(F)c2)CC1,126131,1,15626,0.6835389195345717,0.6835389195345717,1,22,17409771,Fc1cncc(N2CCNCC2)c1,8462542,CCOC(=O)C(NC(=O)OC(C)(C)C)C(=O)O,,
CCn1cnc2c(NCc3c[nH]c(C(C)C)n3)nccc21,99418,1,3542,0.6835282384282385,0.6835282384282385,1,27,7926735,CC(C)c1nc(CN)c[nH]1,24533726,CCn1cnc2c(Cl)nccc21,,
CC(=O)C(=O)COC(=O)c1c(C2CC2)cnn1C,124018,1,14676,0.6835244144744144,0.6835244144744144,1,1458,10906275,Cn1ncc(C2CC2)c1C(=O)O,2019708,CC(=O)C(=O)CBr,,
CC(C)(C)CC(C)(C)C(=O)Nc1nc2c(cc1C#N)CCC2,117264,1,11617,0.6835209270642908,0.6835209270642908,1,11,3832615,N#Cc1cc2c(nc1N)CCC2,3727723,CC(C)(C)CC(C)(C)C(=O)O,,
CCOC(=O)CCCCCC(=O)N1C[C@H](O)[C@@H](F)C1,100634,1,4094,0.6835201354201355,0.6835201354201355,1,22,22961486,O[C@H]1CNC[C@@H]1F,78312,CCOC(=O)CCCCCC(=O)O,,
CC1(CN(C(=O)OC(C)(C)C)c2nc(-c3ccc(Cl)cc3)no2)CNC1,92607,0,520,0.6835151928137222,0.0,1,27,12408204,CC1(CNC(=O)OC(C)(C)C)CNC1,7308970,Clc1ccc(-c2noc(Cl)n2)cc1,,
CSCC1(CC(=O)NC(C)Cc2cn[nH]c2)CC1,106813,1,6892,0.6835145382395382,0.6835145382395382,1,22,33954883,CC(N)Cc1cn[nH]c1,9871169,CSCC1(CC(=O)O)CC1,,
CCCC1CC(C(=O)N2CC(C)(C)C(F)(F)C2)C1,125482,1,15333,0.6835010141199795,0.6835010141199795,1,22,26333652,CC1(C)CNCC1(F)F,3478965,CCCC1CC(C(=O)O)C1,,
CCc1ccc([C@H](C)NC(=O)C(=O)NCCn2cc(C#N)cn2)cc1,125979,0,15556,0.6834993894993894,0.0,1,271948,26284688,N#Cc1cnn(CCN)c1,3597403,CCc1ccc([C@H](C)N)cc1,,
C[C@H]1COC[C@@H](C(=O)N2CC(O)(CC#N)C2)N1C(=O)OC(C)(C)C,134886,1,19576,0.6834943667443667,0.6834943667443667,1,22,15161107,N#CCC1(O)CNC1,22828832,C[C@H]1COC[C@@H](C(=O)O)N1C(=O)OC(C)(C)C,,
CC(C)Cc1ccc(CCNC(=O)NC2CCN(CC(C)C)CC2)cc1,109158,0,7962,0.6834880753233694,0.0,1,2708,26366731,CC(C)Cc1ccc(CCN)cc1,45660,CC(C)CN1CCC(N)CC1,,
CNCCN(Cc1cc(C(F)(F)F)nn1C)C(C)=O,92531,0,488,0.6834843001443002,0.0,1,2230,2016410,CNCCNC(C)=O,3727179,Cn1nc(C(F)(F)F)cc1CCl,,
CSCc1noc(CNC(=O)NC2(CNC(=O)OC(C)(C)C)CCCCC2)n1,93935,1,1105,0.6834792207792209,0.6834792207792209,1,2708,2804754,CSCc1noc(CN)n1,9728774,CC(C)(C)OC(=O)NCC1(N)CCCCC1,,
CCOc1ccc(C2(NC(=O)NCc3ccncc3OCC(F)(F)F)CCC2)cc1,134999,1,19624,0.6834785176261647,0.6834785176261647,1,2708,13513893,NCc1ccncc1OCC(F)(F)F,26355220,CCOc1ccc(C2(N)CCC2)cc1,,
CCC(C)N(CC)Cc1ccc(C(=O)OC)o1,127951,1,16451,0.6834735259199454,0.6834735259199454,1,2230,2805117,CCNC(C)CC,9883,COC(=O)c1ccc(CCl)o1,,
